time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,Component A to Reactor,Component B to Reactor,Component C to Reactor,Component D to Reactor,Component E to Reactor,Component F to Reactor,Component A in Purge,Component B in Purge,Component C in Purge,Component D in Purge,Component E in Purge,Component F in Purge,Component G in Purge,Component H in Purge,Component D in Product,Component E in Product,Component F in Product,Component G in Product,Component H in Product,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load,t2_time,t2_A Feed,t2_D Feed,t2_E Feed,t2_A and C Feed,t2_Recycle Flow,t2_Reactor Feed Rate,t2_Reactor Pressure,t2_Reactor Level,t2_Reactor Temperature,t2_Purge Rate,t2_Product Sep Temp,t2_Product Sep Level,t2_Product Sep Pressure,t2_Product Sep Underflow,t2_Stripper Level,t2_Stripper Pressure,t2_Stripper Underflow,t2_Stripper Temp,t2_Stripper Steam Flow,t2_Compressor Work,t2_Reactor Coolant Temp,t2_Separator Coolant Temp,t2_Component A to Reactor,t2_Component B to Reactor,t2_Component C to Reactor,t2_Component D to Reactor,t2_Component E to Reactor,t2_Component F to Reactor,t2_Component A in Purge,t2_Component B in Purge,t2_Component C in Purge,t2_Component D in Purge,t2_Component E in Purge,t2_Component F in Purge,t2_Component G in Purge,t2_Component H in Purge,t2_Component D in Product,t2_Component E in Product,t2_Component F in Product,t2_Component G in Product,t2_Component H in Product,t2_D feed load,t2_E feed load,t2_A feed load,t2_A and C feed load,t2_Compressor recycle valve,t2_Purge valve,t2_Separator liquid load,t2_Stripper liquid load,t2_Stripper steam valve,t2_Reactor coolant load,t2_Condenser coolant load,anomaly,t2_stat
7.45,0.27074,3656.7,4583.4,9.219,26.863,41.972,2703.9,74.925,120.4,0.34056,79.948,50.388,2632.2,24.597,52.013,3101.6,22.921,65.776,231.96,340.36,94.704,76.719,32.027,9.0862,26.635,6.9231,18.71,1.6655,32.945,13.722,23.827,1.2809,18.622,2.2728,4.8708,2.3346,0.024195,0.82912,0.08447,53.46,44.365,62.628,53.532,26.802,62.726,21.798,39.895,39.242,51.192,47.724,41.638,18.253,3.5227796921188697,217.10735655761053,1.3855504318338085,64.5021185277647,87.61170437447281,2.297726195423464,27.604232928809054,19.60088524411715,47.01732628639948,3.0936152914467985,14.992232527812524,47.76312478133956,0.7826937991810996,18.308922400042047,5.419396996572525,8.439925288305849,22.844563593100215,1.0319033025668227,64.31950776031407,78.11121035179721,6.2823611663574885,4.92324819029831,44.60093681604553,12.649366047037692,7.6344866594616905,43.78863857775437,5.456515046229866,25.036987059923028,3.705956713451746,1.495660424305525,23.327353086524568,51.124629933721806,3.03637753146975,39.2158995733023,17.249599450193095,44.44192203447689,19.35461305556291,1.641229851286732,70.51592476460647,16.493204728224427,8.089896550950318,13.159380454623896,1.2332999262965347,19.840101585547167,219.34583170127223,23.792887264327927,15.855150226435091,19.507239529080643,0.7834860160963805,8.437020840019137,78.29092826240286,2.803773048623457,1.7437520773027992,False,29.28993144262543
7.5,0.27196,3661.3,4497.8,9.4065,27.205,42.679,2705.3,75.443,120.4,0.34019,80.101,48.299,2633.3,24.824,50.516,3101.8,22.139,65.752,231.52,340.94,94.647,77.337,32.027,9.0862,26.635,6.9231,18.71,1.6655,32.945,13.722,23.827,1.2809,18.622,2.2728,4.8708,2.3346,0.024195,0.82912,0.08447,53.46,44.365,62.548,54.556,26.681,61.241,22.332,39.94,33.095,47.728,47.762,40.908,20.06,3.2210708194033595,210.29403931666326,1.8822922883775544,29.00190007113091,62.36219879836218,12.634797082718297,2.1953012052021785,18.44477672549961,60.503224115901226,3.3800153452693995,15.934244808083784,37.48688340508632,5.779518059059913,16.987586939259227,3.2256965315458186,1.4250902910907557,21.926339447914216,6.949994868985664,59.90154443119829,69.93019330919977,3.919362932186436,5.1536480806032765,23.055671022835078,12.385419692255665,7.615922547605362,41.22802072726536,5.114294895185823,24.216533691158386,3.432325787342784,1.2724900947445887,22.896702343463357,47.50894770815637,2.7770605015775303,37.052331805380234,16.835736075865306,38.30292249375398,16.87543427753443,1.5366370172933577,66.47104349666654,16.04180634162789,7.378986968697031,12.506700849689413,2.030171466342349,41.43661823688688,210.63996411081092,36.44220095012406,16.687330664827105,19.71838144887277,5.778395715528523,1.425970396226308,70.33576383801824,6.631774166566483,7.6220953715124224,False,21.106841427845602
7.550000000000001,0.26985,3650.5,4493.6,9.3465,26.67,42.294,2703.6,74.915,120.41,0.32419,80.015,50.624,2631.3,25.287,48.817,3101.8,23.377,65.749,232.64,340.64,94.69,77.47,32.571,8.8437,25.908,6.8859,19.231,1.676,33.005,13.87,24.064,1.2529,18.506,2.3097,4.8535,2.2325,0.0069455,0.837,0.094222,53.346,43.842,62.723,54.602,26.653,58.506,21.891,38.848,39.937,43.795,47.475,41.364,17.12,3.382577336892963,215.73782958283073,0.28563631455833366,25.071837988758155,72.64283442721921,10.95076227245879,14.818674514971729,13.732143822837191,47.15935025385987,3.170639980561894,24.319131672591784,37.22224607857397,1.894339606924881,12.67616693091699,0.3565247408498804,6.127649855803305,16.800870616291967,2.2298811030551975,54.06584608956474,65.26809248434876,0.8637652093522099,7.146871509058059,17.97619443703428,0.6365739381119443,9.104326854737614,18.642249582651633,3.4115552824393416,4.067367991983838,2.018934465913719,6.089104495610977,6.91866994571001,48.477684447897815,3.4858692015701744,35.09933332487524,0.8189946002078484,34.572684741812516,35.359940636693565,11.863742448159806,39.42935460937461,6.031831305185181,8.077028605413624,1.6262579938724946,1.137007862378562,43.290358186669316,216.68001369471037,61.946065673795374,9.195960844128345,24.32155606707531,1.8957515920215002,6.128105182843321,63.62196326346018,2.6952709731634257,1.5928618574721076,False,28.111203489521753
7.6,0.27002,3644.4,4554.1,9.381,26.86,42.832,2704.7,74.712,120.4,0.32686,80.154,48.619,2633.6,24.521,50.26,3102.6,22.925,65.746,230.89,340.16,94.601,77.23,32.571,8.8437,25.908,6.8859,19.231,1.676,33.005,13.87,24.064,1.2529,18.506,2.3097,4.8535,2.2325,0.0069455,0.837,0.094222,53.346,43.842,62.828,53.878,26.635,60.568,22.015,38.522,34.036,47.137,47.549,40.763,18.203,3.596919216969252,214.00319867614633,1.3872192760901498,45.53065666121809,72.56078486963857,2.3882699026528034,6.894769749093703,11.96266140900423,40.67276270841846,3.265120695872315,22.693129614302848,30.504579848629582,4.473202985328404,11.302955205129416,5.161599873759879,0.5479254684021218,15.775023392419524,0.9930797403937255,52.47443333005565,59.13499973347197,3.4990627128567753,6.67872534841455,26.64818093550429,0.5829497045861077,9.035275691592974,18.511588877328787,3.3644351588254557,4.249247527297231,2.007095625781938,6.465405223963899,6.494093885268598,50.271825902963705,3.5933704853207633,36.32272515203757,0.8112273160200641,36.3115410887491,36.17920949471988,11.137690566654175,42.14539292320701,6.1339201041342495,7.817464888204263,1.596297802560648,0.02230857634182854,24.421399453552457,215.11038291114642,43.813044268774895,7.008653567108245,24.66895132312372,4.472627248499824,0.5486691957232708,59.463396543311994,10.491938953182508,1.7715725048087092,False,24.962190070220895
7.65,0.21517,3670.5,4483.7,9.2703,26.957,42.608,2703.9,75.016,120.43,0.34223,80.224,48.931,2632.7,26.49,50.951,3102.2,23.069,65.769,230.67,340.79,94.679,77.431,32.304,8.873,25.99,6.8652,18.9,1.6829,32.807,13.79,23.894,1.317,18.681,2.2633,4.8708,2.2674,0.0069455,0.837,0.094222,53.346,43.842,62.683,53.409,21.449,61.752,22.003,40.548,34.954,48.734,47.486,41.331,17.838,3.1246223887426363,181.3491953165868,1.7598509303119627,17.71781175179442,81.34758668107335,1.5390989849806251,1.5943506386557296,8.7036964769181,46.518949438056715,5.892435599990278,11.623038671171797,20.85126438206813,3.0610291854007423,7.932942116640198,10.405079148775087,3.206642924209314,12.098995733468087,0.09435429346526135,48.81422109949731,52.44280665415856,4.194978363226043,8.679041259322915,18.043341421471638,12.151369664475553,3.0891385709183847,16.297475403055593,2.7840278090683266,6.720645143925828,6.559961571593228,15.9110217568951,8.96831090025338,39.23308919215469,3.6142543396575224,18.01832831382798,14.598613154170161,27.74377376345553,25.19001561806189,10.94458103796745,38.93116610138216,5.591734292880787,7.166642779718133,1.3477705988104074,2.358506857926294,9.760332176511424,183.22983661533223,30.833785950090626,3.898818053650217,12.19909212759636,3.0625204035598377,3.2066933816640217,52.81848147141059,4.8143625270443575,0.5360987608834173,False,16.78378747040468
7.7,0.21657,3696.4,4473.3,9.3265,26.734,41.796,2703.1,74.266,120.38,0.33908,80.256,50.758,2631.2,22.869,50.869,3100.5,22.256,65.783,231.03,340.52,94.607,77.285,32.304,8.873,25.99,6.8652,18.9,1.6829,32.807,13.79,23.894,1.317,18.681,2.2633,4.8708,2.2674,0.0069455,0.837,0.094222,53.346,43.842,62.239,53.533,21.311,60.028,21.997,40.933,40.332,48.545,47.368,40.189,19.77,3.081217243419585,179.5323374444468,5.45189470125106,14.253477865989481,73.45987047616495,7.240542171239447,38.32107594559996,6.043291896661679,27.823716644307225,8.745144317691187,12.506940589249659,17.51767279001246,2.153003940000174,5.310086983318853,17.06969463781268,3.045951944673285,8.308053339277976,5.22755659648662,45.52028856706208,46.67798517668076,7.572505578712968,6.367662670820538,20.96343482240397,11.02156189731798,2.8557693934378583,15.579475448442452,2.74646442148772,6.201666510182374,6.538587176018457,15.864397652352938,9.590943402406717,38.49228711612096,3.598336096153949,16.42909359441748,13.31018370235029,25.443562047504702,24.509658911705117,10.926395852900775,36.134308902891874,5.642089800557725,7.06967598557034,1.2274234137512579,6.6630092536891565,11.70313566499257,180.0119708291436,45.25730745692019,1.20493790063857,9.952759496946506,2.153717453861151,3.0468294344544553,47.20099206421837,16.0756067735223,5.988330319709914,False,32.8054556251547
7.75,0.23693,3657.9,4486.0,9.3697,26.776,42.355,2700.5,75.571,120.42,0.33267,80.136,49.602,2628.7,24.639,50.699,3098.8,23.408,65.816,230.46,340.44,94.699,77.096,31.844,8.921,26.418,6.8057,18.648,1.6899,32.76,13.945,24.119,1.1783,18.718,2.2736,4.9235,2.2875,0.0069455,0.837,0.094222,53.346,43.842,63.088,54.145,23.879,59.798,21.879,39.598,36.928,48.152,47.335,41.852,17.057,3.194578944287633,203.81713543189554,0.821174276379896,13.57370216615698,72.72454724940584,5.022431214593805,12.29494188959274,3.654729925455154,60.75861914906876,2.941134322355955,15.222355632201644,17.82731400950917,1.1582619384097577,2.9508721929081103,3.011696206317554,2.4933400694096184,6.276686250972064,2.274977546147728,48.61979568656884,46.2695035644912,12.217590315576413,12.377979031772233,28.595360602347075,34.169444904875014,2.0023519701155985,24.639034352900698,0.48849539919967905,7.909698630482551,11.715360567791588,21.494812916570567,4.436227336921052,43.04923132471975,5.068690968565066,8.966651633674102,6.9353322421814525,13.393108881215824,18.782398838314215,11.560607575791915,40.00642264225331,5.8786079260292645,6.953130126709238,1.3229535501864977,0.5910182346205665,19.801591233692374,206.5266910995228,48.84704917799832,2.8787690991575134,13.975086939019082,1.157936870302412,2.493175193005695,46.99072773966925,1.8507739818584907,1.5272855057376926,False,18.279823986728587
7.800000000000001,0.23984,3649.3,4531.1,9.3065,27.18,42.303,2698.5,75.182,120.36,0.3306,79.969,51.466,2626.2,26.43,50.069,3097.4,22.487,65.772,231.82,339.74,94.776,77.084,31.844,8.921,26.418,6.8057,18.648,1.6899,32.76,13.945,24.119,1.1783,18.718,2.2736,4.9235,2.2875,0.024059,0.83326,0.11352,54.456,44.092,63.236,53.605,23.593,63.366,21.805,39.85,42.414,46.694,47.33,40.076,19.257,3.0467597484368603,203.04265552216157,1.981104912035443,25.9686359640942,81.67916887719765,11.01550226124676,14.833116434830323,1.0990310298493906,49.34716136121203,16.27680820309497,15.88723124642731,19.42470187093666,4.94198763968373,0.4254857185865679,10.720641172701283,0.06650639589180536,3.344657852906624,3.960676078685654,45.26082142345139,44.824895105091805,17.70349486974023,13.417903000770952,27.54087230055662,32.59066213492026,2.1415810398379445,25.523693472664615,0.4647318990917978,8.232098589687485,12.525904890256843,21.981164076785973,4.770029562232422,42.59495598064293,5.088831074415182,8.724687902652473,6.7377327684166035,13.232694320418801,17.92152118872037,2.5528079973506155,19.62943466961961,10.624006407442502,9.028829745665597,3.215089398509044,1.4993091697648533,11.327533690745204,203.26063540663563,22.63381089056922,6.9935748718584545,12.738248409527822,4.943798177025711,0.068832791594844,44.8271235776734,20.233772906882997,4.935420310830671,False,27.226417802330403
7.85,0.28499,3675.6,4554.1,9.3774,26.783,41.918,2699.7,75.604,120.43,0.35078,80.052,51.243,2627.9,25.863,50.677,3098.0,22.464,65.699,229.32,339.84,94.666,77.35,32.059,8.8323,26.467,6.8984,18.7,1.6559,33.171,13.849,23.841,1.3556,18.581,2.2461,4.793,2.36,0.024059,0.83326,0.11352,54.456,44.092,63.349,53.95,28.134,59.955,21.915,41.591,41.759,48.1,47.559,41.347,19.308,3.2212046269169865,251.3665428554663,0.9624343304652037,26.88858677871893,68.9009842699047,4.838782630221243,31.64226161330267,0.08472532706562524,61.23939058051973,5.816380662294371,5.396885895199396,14.1480203298608,4.264868638430615,0.5553000986851531,6.28661492500855,2.407034087499466,1.8518041739362776,3.8013685764784304,43.136672028670446,40.27657421838655,20.71358314247342,12.992454286534322,18.57296383957249,30.390109214634432,1.4489934873133217,22.032028831909386,7.004033410838717,1.4492612045077276,0.807724005481909,18.300102627243852,0.8660461885074361,29.370952060276224,9.70836976399349,4.870483549988788,13.928558450972726,28.459605105619787,3.864504899454,2.650196426836254,19.862721736518896,10.68996119273047,8.280966882521717,3.1015996292703365,1.5349643606745689,12.258982777630349,252.43601315895023,48.34102970034619,8.902473553962396,4.151720889757715,4.263560197985974,2.4050711051527696,43.38818156232312,7.5341749280677,4.733440402663096,False,25.05801709121939
7.9,0.28648,3669.7,4530.7,9.3371,26.791,42.193,2700.8,74.876,120.41,0.35051,80.203,51.057,2630.0,24.734,46.833,3098.5,23.595,65.726,229.37,339.95,94.543,77.445,32.059,8.8323,26.467,6.8984,18.7,1.6559,33.171,13.849,23.841,1.3556,18.581,2.2461,4.793,2.36,0.024059,0.83326,0.11352,54.456,44.092,63.451,54.23,27.987,62.982,22.13,41.623,41.21,39.204,47.56,40.871,16.609,3.1758977830626423,249.6658867534532,0.20670988001418747,20.13961031183524,73.25604888867458,4.638769835342161,19.671142661254812,1.1760306002532603,39.52739663443335,0.011563647997079578,5.790656286247731,7.498515586858842,4.042277962343583,1.4000406074699592,1.6939144676980564,15.926563009887408,0.09602988080364053,3.7532400861694675,40.916191305961654,35.556640960592325,23.8958847764199,10.717623366415912,15.679167331625504,30.22902599110956,1.4976808513503859,21.33438999523425,6.713734761703933,1.4514849057856911,0.7885238580346938,18.131845423938152,0.9291635531625125,28.370352531609555,9.942510732489405,4.590190969635231,13.347496409213413,27.74705848045858,3.6671689751060796,2.4755336335696887,20.029293653517335,10.169141598132697,8.154037251421808,2.9697827728524007,2.320735659485185,17.966892037007618,248.80138071027054,24.475019355067975,10.185981505734214,3.9199847641293655,4.043381788115931,15.929539863763656,38.61853320566015,12.682182322545945,2.8637448831831067,False,28.75583548928062
7.95,0.26662,3650.9,4521.2,9.4198,27.066,42.141,2701.4,74.84,120.42,0.33899,80.304,50.906,2629.1,24.464,50.767,3100.3,22.346,65.776,229.25,340.12,94.6,77.365,32.529,8.8224,26.125,6.6179,19.237,1.6557,32.309,13.796,23.661,1.1497,18.708,2.2564,4.7994,2.3489,0.024059,0.83326,0.11352,54.456,44.092,62.989,54.234,26.337,60.078,21.788,40.573,40.767,48.308,47.57,40.984,19.566,3.0430430185812627,238.8080246869625,3.310790903110608,12.0038077772124,63.860714650765665,5.639013581201135,21.771116776158465,2.3202135438459757,37.15820230549129,2.804735194288148,9.282454571717853,2.482978876208128,3.2536093029822415,3.0775574598642996,3.0639700032336648,2.7750035494380927,0.4920237731266426,4.685107083975942,40.3737639067667,33.61461816142505,26.377215127841666,13.671608385562617,16.182178448799228,15.854942723184214,0.007143790148691381,8.401177987396586,11.003815232487302,18.666448725551327,2.8343667046181005,48.18345827275987,0.08608550998640861,18.607435551397188,3.6282096414159537,2.2574041494197785,6.020347544404257,20.540528150165436,2.6650378901161353,2.3175878793843268,20.502101292257766,10.791197462715225,8.360928072073238,2.919124816874087,2.1276607388378372,13.47314680834337,239.87743588634547,45.33132983958712,16.898941728378677,5.768326221569779,3.253637160685364,2.777158126347737,36.9951644283476,13.095445509008275,5.658852263041493,False,33.35964324204459
8.0,0.26722,3656.8,4551.8,9.3237,26.79,42.268,2700.7,75.356,120.38,0.33728,80.283,50.447,2628.5,25.614,52.079,3099.8,22.837,65.809,229.47,340.05,94.544,77.277,32.529,8.8224,26.125,6.6179,19.237,1.6557,32.309,13.796,23.661,1.1497,18.708,2.2564,4.7994,2.3489,0.024059,0.83326,0.11352,54.456,44.092,62.888,53.868,26.278,62.295,21.509,40.782,39.415,51.346,47.551,41.275,18.4,3.136527518967805,237.3609364411542,2.1762377100710326,20.56682620189559,79.49014952647269,4.71114266708061,16.109975304423433,3.925594311833387,47.52771130044256,8.818059675473826,9.744480079732194,0.15261539550775136,1.5565257946816806,4.6982427910665265,4.634183985511938,8.09146359620194,1.9258714419924696,1.1781566930498073,41.5602808000439,32.13776912148675,30.735951838879398,11.546381575391136,17.63433281113729,15.508485661286926,0.007472748057769496,8.602399740207657,11.094687833531669,18.08542032872131,2.983582817054192,49.407903969166235,0.08661939492481335,19.231724449855587,3.74166745734033,2.1722733278607684,6.161297185260456,20.62459764701603,2.7865517176676455,2.3926202753763546,21.097680876278897,10.600373269319407,8.467708811364954,3.073719535616703,3.2347155529090665,6.504172470880363,238.25979771778344,29.34323302126661,25.123598967447535,4.6891972959813,1.5560245248012943,8.091137432088281,35.808264749540506,9.953793920628994,2.1133432631543516,False,34.89996744900402
8.05,0.22014,3755.1,4461.0,9.31,26.815,41.992,2698.9,75.633,120.43,0.3326,80.298,47.722,2628.2,25.668,48.253,3098.6,23.03,65.829,228.58,339.79,94.515,77.094,31.387,8.8598,25.938,6.8369,19.266,1.6391,32.649,13.635,23.904,1.1601,19.328,2.2361,4.9326,2.3109,0.023219,0.83209,0.10512,53.482,44.604,63.774,53.603,21.749,62.483,21.669,39.942,31.397,42.491,47.535,41.983,17.955,2.514309033319047,211.54763974882516,12.5716340108539,4.14863982515988,83.97937491996339,3.170870913190223,26.181499672884254,5.948581476049732,48.99510914253163,5.902123808133719,10.05696760617488,2.3522400083306154,7.167671889851789,6.311490454922829,5.200998329352076,6.975200136630161,3.481826052303395,0.1260441046247525,41.460797514915754,30.63283381011798,38.06795636880564,11.945797688012808,23.512925233766815,64.61528023027932,2.76523138899622,0.5292674962596916,3.8496872974303114,21.59779050874981,0.5371098269640061,36.50856435029614,9.266663852370534,18.649336146377255,1.1012816753697627,16.955148648760886,9.341832161276912,3.9526309459719875,6.322494656570929,2.4408988462749015,0.04060595324624425,5.7505805382952975,1.1871144099483955,7.494936936305706,3.4859615574687273,2.360561587113598,212.9253237439502,25.948663084965617,25.318830003659833,5.567825065489586,7.16721519816717,6.973943229071534,35.624047766948934,4.19800907921149,0.8152012285952718,True,50.60307910333845
8.1,0.21898,3775.0,4479.3,9.4014,26.855,42.185,2695.3,74.943,120.39,0.33332,80.136,50.612,2624.2,25.708,51.249,3094.5,23.088,65.789,230.96,339.62,94.504,77.069,31.387,8.8598,25.938,6.8369,19.266,1.6391,32.649,13.635,23.904,1.1601,19.328,2.2361,4.9326,2.3109,0.023219,0.83209,0.10512,53.482,44.604,63.432,53.385,21.863,60.898,21.637,39.854,39.902,49.424,47.283,41.284,17.829,2.527432134538292,206.80858257490544,16.997006777457468,1.6580110215318302,69.92017114164119,1.9511731201424747,18.457735743038796,8.517709039184759,30.945677629262196,2.7475768412549555,9.227175171661084,1.422371869158443,1.9766977788252111,9.074415529601827,5.730251719826994,4.655272197806848,6.177949683364521,0.4448762593560186,39.64029513472617,30.84918010517199,43.351369664088544,10.43664761519004,22.062713987732458,62.41432679640776,2.8180960198776503,0.5211379265606126,3.7811066374159896,21.51275846627844,0.4910698962797805,37.65056597319071,9.65749673199735,18.98029089786546,1.101248013942971,17.286842641966583,8.9330221835356,3.8134178132857697,6.254910325976062,2.4045148835616486,0.03976738937816375,5.495074113888235,1.1696728538534176,7.370556034671632,0.955504307309646,5.785991134139089,209.19257774942096,36.97610375237364,29.975410647684814,5.294855127716495,1.9768207146360026,4.6570535179753865,32.99360839609942,10.43201884690594,0.387890298168153,False,43.78370274313613
